Username,Text,Date
truthseeker0908,"RT @sahelitweets: I am a Hindu girl. I am considered the purest during 7 days of the month. I am allowed to take rest,a complete rest. My f…",2023-06-05 10:27:59+00:00
Biyabaani,@kaimatai @h1ddenth0ghts Should we not consider Paul the real founder of Christian religion based on the evidence we have today?,2023-06-05 10:27:58+00:00
religion_yoongi,"RT @Juli_ipurpleyou: @Itmegandavidson Lmao nice try, the photos of the cardboard boxes and the stadium are gifts from the army for other ar…",2023-06-05 10:27:54+00:00
ipobTamale,RT @TheBiafraChild: Biafra is our Religion and Chukwu Okike Abiama puru eme ihenine is our Chi..We are going back to Our ROOT the ways of o…,2023-06-05 10:27:52+00:00
Jarrarh05632753,"RT @CrisDan97512413: Exactly and his son may be a double agent.
Zia Haque was a fascist dictator. He was not martyred. When after getting m…",2023-06-05 10:27:51+00:00
saltzman_jay,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:27:46+00:00
religion_yoongi,"RT @Btsexual7: To summarise for your pea brain: 
1. giveaway
2. giveaway
3. holding basket for purchases/belongings made at the hybe museum…",2023-06-05 10:27:40+00:00
AbidAmeer2,"At least no religion allows this shamelessness. Those who call themselves civilized are going to cross all the limits of shame and modesty. Free societies are fast moving towards their ignominious end. Shame on them in this world and the hereafter. It is destined🔚🌎
@UN https://t.co/LSjhY3GaAD",2023-06-05 10:27:37+00:00
_Shisui_uchia,@cpt_niiyeboah @rjderick @utvghana Fawogyimee kor when have you seen traditional leaders preaching against any religion,2023-06-05 10:27:37+00:00
dorstvlegel,@becomethesignal it's not so strange if you consider it as changing from one religion to another.,2023-06-05 10:27:36+00:00
Guardianangelos,"@XxtraEstroGenny @BelissaCohen They  want  to  rub  their  s**t  in  our  faces.

There’s  unadulterated  hatred  in  the  motive.  Hatred  of  normal  society  (Normies  and  breeders).  Hatred  of  child  innocence,  or  any  innocence.  Hatred  of  religion  especially.

They  want  to  attack  the  senses… https://t.co/Ow6k4g4dQ9",2023-06-05 10:27:35+00:00
ellecam7,"RT @RichardRich021: yep.👇👇
 Is it not therefore clear that under the neo-Marxist religion that has taken over the West, there is an ideolog…",2023-06-05 10:27:34+00:00
Jjude683Zebra3,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:27:33+00:00
zf_mackie,RT @emperorespov77: Fuck! Which pen Olamide use write that New Religion rap? Wear glove before you play am cos e dey hot! https://t.co/cSXj…,2023-06-05 10:27:32+00:00
PriyaRamakrish1,If this is true this has huuuge ramifications. I wouldn't be surprised if this were Christian or Hindu religious places. If Islam is slowing down at its heart it signifies the decline is religion as we know it. What's replacing mainstream religion as a belief system then? https://t.co/BqdTtAw5m0,2023-06-05 10:27:31+00:00
FoundFewThings,@Anti_Congressi Unite and Take action. Dont wait for any organization even government to solve. “they” take law into their hands when it comes to their religion. Lets do the same,2023-06-05 10:27:31+00:00
IoannaTourkocho,Great to see this volume coming out soon! Many thanks to @ProfKochenov and @Mark_Tushnet for the invitation. I have posted a draft of my chapter on The Constitutional Politics of Religion here: https://t.co/fWifMSnZIw https://t.co/2eMUt0Gw89,2023-06-05 10:27:31+00:00
Darshil81140921,RT @Abdullaahhhh13: GT captain Hardik Pandya doing sehri with his muslim teammates Rashid Khan and Noor Ahmed. And there is this shamless Y…,2023-06-05 10:27:30+00:00
RICindylou,"RT @leftbobgolfer: You guys watched ""Shiny Happy People"" yet???

The doc about the Duggars and their 19 kids???

Another religion creating…",2023-06-05 10:27:29+00:00
ahmnorman,"RT @nanmanboi: According to your religion, all humans were born of Adam and Eve so… in order to procreate, with only siblings and parents a…",2023-06-05 10:27:28+00:00
SJ_siwonnie,"@Y_Matth3w @ryuseraa yes i know, but, its related to religion. cant we just let him voice out what he wants? i mean me too as muslim cant support it, so we understand him. people just need to know how to respect others opinion. not forcing others to accept while they themselves cant do so. 🥲",2023-06-05 10:27:28+00:00
religion_yoongi,RT @Btsexual7: @Itmegandavidson The first two pics are the giveaways from the busan concerts (the location is right there) and the third pi…,2023-06-05 10:27:28+00:00
still_that_girl,"@Shivayaaah @WhyyySoMuch Generalizing that every Muslim guy is same. Criminals and bad people exist in every religion.
Don't forget those cases which shook the whole country and Hindus guys were Also involved in that. So religion don't define people. Criminal can be anyone!!",2023-06-05 10:27:27+00:00
corpofreason,"@PapiNpink @prettyhazzzard @carversolar @KeyaMeishawn @notjustasha Good thing no one said it was widespread. Christianity first arrived in 50 AD in Africa. Colonization brought upon the Muslim religion, not Christianity.",2023-06-05 10:27:26+00:00
khamisnajib,"RT @SameeraKhan: Congrats to science for only now discovering what religion has known for millennia. 🤡

TrUsT tHe SciEnCe https://t.co/Olp5…",2023-06-05 10:27:25+00:00
CatherineTJBla1,"RT @RichardRich021: yep.👇👇
 Is it not therefore clear that under the neo-Marxist religion that has taken over the West, there is an ideolog…",2023-06-05 10:27:23+00:00
khamisnajib,@SameeraKhan Alhamdulillah for being a muslim. Our religion covered everything and anything.,2023-06-05 10:27:22+00:00
Pammieoz,"RT @AusRationalist: At Senate estimates this week, @DavidShoebridge continued his pursuit of transparency regarding Hillsong and basic reli…",2023-06-05 10:27:18+00:00
theralC_F_M,RT @ExplorationOfAI: @bhagwamilitant @MRQ98765 @pride_token There are over 2 billion Muslims in the world. If the religion teaches you to k…,2023-06-05 10:27:17+00:00
3n3b1,"RT @FS_Yusuf_: Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!!",2023-06-05 10:27:16+00:00
LasuFM,#MidMorningShow with @themiraofor NP - New Religion - @Olamide ft @asakemusik https://t.co/xgDeEiB5Pk,2023-06-05 10:27:15+00:00
witty_sim,"RT @ssoniisshh1: Some people use religion as a mask. Once the mask is removed off them, it makes you question every religious person.",2023-06-05 10:27:15+00:00
mdfitriaiman,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:27:15+00:00
thazure13,"@AdamLowisz @historyinmemes As if any other organized religion is free from misogynistic criticism. All organized religions view women as inferior to men. If you won’t criticize Christianity for its misogyny then don’t target Islam lol. Call them all out or none, clown",2023-06-05 10:27:14+00:00
QTitan001,RT @AlisonMiddleb17: @JulieSnark We gotta stop fighting over who’s who and start fighting for this country. Our children deserve so much be…,2023-06-05 10:27:08+00:00
DeraXEXN,RT @DeraXEXN: @yabaleftonline I will always maintain the stand that children shouldn’t be exposed to religion till they’re 18. Children sho…,2023-06-05 10:27:04+00:00
CubaEsen,"RT @JAQuintanillaR: #Cuba promotes freedom of religion

All churches and religious beliefs are respected, without any discrimination

We re…",2023-06-05 10:27:03+00:00
mazikelechio,"@IguwaU @SusuShaaps @vanguardngrnews There are more than 200 religions in the world. More than 100 of them existed before ur Christianity came. So wat makes u think ur Christianity is the true religion? Oh bcos u have a book called the bible? Other religions have their books too and according to their books,",2023-06-05 10:27:02+00:00
stuff_u_wantt,"RT @ssoniisshh1: Some people use religion as a mask. Once the mask is removed off them, it makes you question every religious person.",2023-06-05 10:27:01+00:00
NirRosenzweig,@rickasaurus Israeli perspective - culture and religion makes a huge difference. Government support for kids - education &amp; health is very important.,2023-06-05 10:26:59+00:00
PatwalAvneesh,"RT @hindupost: Nasik: Stalker Raees Sayyed threatens to ruin life of 18-year-old Nikita after she refuses his advances, abducts her and tak…",2023-06-05 10:26:57+00:00
0xkarasy,"@krishniP I'm not living there anymore. My home is the world. Racism won't change if we attack only one ethnicity or one religion.

The issue is with the individual people. There are plenty of Sinhala, Tamil, Muslims who are extremely peaceful.",2023-06-05 10:26:50+00:00
religion_yoongi,"RT @_xhexlove: i don’t want to judge other groups’ fans, but i’ll speak for armys! since the second photo looks like one of my box at the b…",2023-06-05 10:26:50+00:00
cricket__56,"@visheshtaaa_j15 Kid, theres nothing wrong in this, &amp; why do even care stalkers. Focus on your players. For us Islam comes first then everything else, we keep our religion above all. Don’t know what your religion teaches u",2023-06-05 10:26:49+00:00
arunima_3_5,RT @Abdullaahhhh13: Please listen to this Beautiful message from Shah Rukh Khan before giving hate to any community. We all should try and…,2023-06-05 10:26:48+00:00
alonemast_lko,"RT @sahelitweets: I am a Hindu girl. I am considered the purest during 7 days of the month. I am allowed to take rest,a complete rest. My f…",2023-06-05 10:26:46+00:00
yaffbatya,"I wonder what it will take to STOP the antisemites. They want freedom of religion for themsleves ... and to deny freedom of religion to others (the Jews). See their plans for converting Jews in this video - below!
https://t.co/up3QSKWZ8e",2023-06-05 10:26:43+00:00
Naskar2208,"RT @DalaiLama: My simple religion is that there is no need for temples; no need for complicated philosophy. Our own brain, our own heart ar…",2023-06-05 10:26:43+00:00
fyahlite,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:26:39+00:00
qckisa,"@treasure2wallet @KayMcSandy @xllx0014 @transform0759 @DrLoupis All religions are fairytales. Islam is not any better than any other religion. I know you will never accept this as everything you ever believed in crumbles. But, look around you and tell me what Islam or any other region made possible… They harmed more than they helped society.",2023-06-05 10:26:37+00:00
Favour625773191,"@adewaleadegben2 @yabaleftonline Religion? Maybe but definitely not Christianity .
There's a difference between Religion and Christianity.",2023-06-05 10:26:33+00:00
perpetual175,"RT @FS_Yusuf_: Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!!",2023-06-05 10:26:31+00:00
LariskaPargitay,"Especially in the Catholic religion where girls aren’t allowed to be spiritual leaders outside of Sunday school teachers, so they don’t really have positive female religious influence they can look up to.",2023-06-05 10:26:30+00:00
AkinPitan3,RT @Josejapan1978: Thanks 🙏 Waking up for every Jose game at 1-5am for 19yrs is tough! It’s becoming a religion😌 Meeting Jose &amp; talking to…,2023-06-05 10:26:30+00:00
nel_kanyesigye,RT @AllanSseky: Religion has VIPs and VVIPs but in the eyes of the lord we are all equal. So who is telling a lie?,2023-06-05 10:26:29+00:00
religion_yoongi,RT @barbiejunkoo: guys a serious question how long do y'all think baby army period lasts??,2023-06-05 10:26:28+00:00
geraldinebito20,"RT @BaryomunsiLiz: H.E @KagutaMuseveni on Anti-Homosexuality Act. As the youth,we are thankful to our leaders for preserving the culture of…",2023-06-05 10:26:23+00:00
ndmmkhn,RT @TanjiroTan: This here is a #Brahman. He thinks that Bommans are god's gift to mankind and occupy a place above gods in the H religion.…,2023-06-05 10:26:20+00:00
acm420_tm,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:26:18+00:00
LalitaD61531116,RT @kk_eternalpeace: Saints are the raksha kavach of hinduism&amp; sanatan dharma hence anti hindu agencies &amp; religion keep attacking it &amp;webbi…,2023-06-05 10:26:17+00:00
IchiXIV,"RT @zahinadib: All the fascism and bigotry is tarnish the image of Islam, and later on will make people hate the religion cos of these stup…",2023-06-05 10:26:15+00:00
Sir_Dongizle,"@FS_Yusuf_ It's always about religion for his likes, no polices just religion!",2023-06-05 10:26:13+00:00
adi_01x,"Imo more people should freely express their political views. But, there's a difference between political views and religious bigotry. Clearly, the times that we live in blur the lines between politics and religion, but mind you there should always be a line drawn between. https://t.co/1u7JKlQcRf",2023-06-05 10:26:12+00:00
sriramrajkumar6,"RT @LiberalHinduA: Wedded woman is having her, ""farewell ceremony"" after her marriage which is common practice in Indian sub continent irre…",2023-06-05 10:26:10+00:00
missingparl,"RT @AusRationalist: At Senate estimates this week, @DavidShoebridge continued his pursuit of transparency regarding Hillsong and basic reli…",2023-06-05 10:26:08+00:00
